kepid,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_facility
3239945,Kepler-167,b,Kepler-167 b,Transit,0,4,4.3931632,4.6E-6,-4.5E-6,0,0.0483,0.0017,-0.0025,0,0.0,,,0,89.33,0.47,-0.8,0,,,,,,0.144,0.004,-0.004,0,,,,,0,1,0,1,19h30m38.03s,292.658441,+38d20m43.5s,38.345413,330.0,10.0,-10.0,0,345.31,2.0,-2.0,0,14.023,,0,Kepler-band,14.0,,0,4890.0,50.0,-50.0,0,0.77,0.02,-0.03,0,0.73,0.02,-0.01,0,2016-03-10,Kepler
3239945,Kepler-167,c,Kepler-167 c,Transit,0,4,7.406114,1.2E-5,-1.1E-5,0,0.0684,0.024,-0.0035,0,0.0,,,0,89.3,0.36,-0.43,0,,,,,,0.138,0.004,-0.004,0,,,,,0,1,0,1,19h30m38.03s,292.658441,+38d20m43.5s,38.345413,330.0,10.0,-10.0,0,345.31,2.0,-2.0,0,14.023,,0,Kepler-band,14.0,,0,4890.0,50.0,-50.0,0,0.77,0.02,-0.03,0,0.73,0.02,-0.01,0,2016-03-10,Kepler
3239945,Kepler-167,d,Kepler-167 d,Transit,0,4,21.803855,7.8E-5,-1.19E-4,0,0.1405,0.005,-0.0071,0,0.12,,,1,89.352,0.09,-0.14,0,,,,,,0.107,0.004,-0.004,0,,,,,0,1,0,1,19h30m38.03s,292.658441,+38d20m43.5s,38.345413,330.0,10.0,-10.0,0,345.31,2.0,-2.0,0,14.023,,0,Kepler-band,14.0,,0,4890.0,50.0,-50.0,0,0.77,0.02,-0.03,0,0.73,0.02,-0.01,0,2016-03-10,Kepler
3239945,Kepler-167,e,Kepler-167 e,Transit,0,4,1071.23228,5.6E-4,-5.6E-4,0,1.89,0.058,-0.067,0,0.062,0.104,-0.043,0,89.976,0.007,-0.005,0,,,,,,0.906,0.021,-0.021,0,,,,,0,1,0,0,19h30m38.03s,292.658441,+38d20m43.5s,38.345413,330.0,10.0,-10.0,0,345.31,2.0,-2.0,0,14.023,,0,Kepler-band,14.0,,0,4890.0,50.0,-50.0,0,0.77,0.02,-0.03,0,0.73,0.02,-0.01,0,2016-03-10,Kepler
4757437,Kepler-168,b,Kepler-168 b,Transit,0,2,4.425391,3.3E-5,-3.3E-5,0,0.056,,,0,,,,,,,,,,,,,,0.13,0.059,-0.059,0,,,,,0,1,0,1,19h38m50.44s,294.710165,+39d49m30.4s,39.825104,1396.0,48.15,-48.15,0,1396.0,48.15,-48.15,0,14.606,,0,Kepler-band,14.605,,0,6282.0,200.0,-200.0,0,,,,,1.11,0.5,-0.5,0,2014-05-14,Kepler
4757437,Kepler-168,c,Kepler-168 c,Transit,0,2,13.193242,4.9E-5,-4.9E-5,0,0.116,,,0,,,,,,,,,,,,,,0.24,0.108,-0.108,0,,,,,0,1,0,1,19h38m50.44s,294.710165,+39d49m30.4s,39.825104,1396.0,48.15,-48.15,0,1396.0,48.15,-48.15,0,14.606,,0,Kepler-band,14.605,,0,6282.0,200.0,-200.0,0,,,,,1.11,0.5,-0.5,0,2014-05-14,Kepler
5689351,Kepler-169,b,Kepler-169 b,Transit,0,5,3.250619,1.3E-5,-1.3E-5,0,0.04,,,0,,,,,,,,,,,,,,0.101,0.007,-0.007,0,,,,,0,1,0,1,19h03m59.97s,285.999891,+40d55m09.6s,40.919329,411.34,3.05,-3.05,0,411.34,3.05,-3.05,0,14.194,,0,Kepler-band,14.162,,0,4997.0,100.0,-100.0,0,,,,,0.76,0.05,-0.05,0,2014-05-14,Kepler
5689351,Kepler-169,c,Kepler-169 c,Transit,0,5,6.195469,2.9E-5,-2.9E-5,0,0.062,,,0,,,,,,,,,,,,,,0.108,0.007,-0.007,0,,,,,0,1,0,1,19h03m59.97s,285.999891,+40d55m09.6s,40.919329,411.34,3.05,-3.05,0,411.34,3.05,-3.05,0,14.194,,0,Kepler-band,14.162,,0,4997.0,100.0,-100.0,0,,,,,0.76,0.05,-0.05,0,2014-05-14,Kepler
5689351,Kepler-169,d,Kepler-169 d,Transit,0,5,8.348125,4.1E-5,-4.1E-5,0,0.075,,,0,,,,,,,,,,,,,,0.112,0.008,-0.008,0,,,,,0,1,0,1,19h03m59.97s,285.999891,+40d55m09.6s,40.919329,411.34,3.05,-3.05,0,411.34,3.05,-3.05,0,14.194,,0,Kepler-band,14.162,,0,4997.0,100.0,-100.0,0,,,,,0.76,0.05,-0.05,0,2014-05-14,Kepler
5689351,Kepler-169,e,Kepler-169 e,Transit,0,5,13.767102,3.4E-5,-3.4E-5,0,0.105,,,0,,,,,,,,,,,,,,0.196,0.026,-0.026,0,,,,,0,1,0,1,19h03m59.97s,285.999891,+40d55m09.6s,40.919329,411.34,3.05,-3.05,0,411.34,3.05,-3.05,0,14.194,,0,Kepler-band,14.162,,0,4997.0,100.0,-100.0,0,,,,,0.76,0.05,-0.05,0,2014-05-14,Kepler
5689351,Kepler-169,f,Kepler-169 f,Transit,0,5,87.090195,4.06E-4,-4.06E-4,0,0.359,,,0,,,,,,,,,,,,,,0.23,0.021,-0.021,0,,,,,0,1,0,1,19h03m59.97s,285.999891,+40d55m09.6s,40.919329,411.34,3.05,-3.05,0,411.34,3.05,-3.05,0,14.194,,0,Kepler-band,14.162,,0,4997.0,100.0,-100.0,0,,,,,0.76,0.05,-0.05,0,2014-05-14,Kepler
6266741,Kepler-170,b,Kepler-170 b,Transit,0,2,7.930592,1.4E-5,-1.4E-5,0,0.08,,,0,,,,,,,,,,,,,,0.285,0.02,-0.02,0,,,,,0,1,0,1,18h58m05.09s,284.521193,+41d37m46.6s,41.629604,754.64,11.28,-11.28,0,754.64,11.28,-11.28,0,14.387,,0,Kepler-band,14.347,,0,5679.0,57.0,-57.0,0,,,,,1.03,0.06,-0.06,0,2014-05-14,Kepler
6266741,Kepler-170,c,Kepler-170 c,Transit,0,2,16.665863,5.3E-5,-5.3E-5,0,0.131,,,0,,,,,,,,,,,,,,0.255,0.015,-0.015,0,,,,,0,1,0,1,18h58m05.09s,284.521193,+41d37m46.6s,41.629604,754.64,11.28,-11.28,0,754.64,11.28,-11.28,0,14.387,,0,Kepler-band,14.347,,0,5679.0,57.0,-57.0,0,,,,,1.03,0.06,-0.06,0,2014-05-14,Kepler
6381846,Kepler-171,b,Kepler-171 b,Transit,0,3,4.166972,7.0E-6,-7.0E-6,0,0.05,,,0,,,,,,,,,,,,,,0.209,0.094,-0.094,0,,,,,0,1,0,1,19h47m05.26s,296.771914,+41d45m19.9s,41.755537,885.43,19.1,-19.1,0,885.43,19.1,-19.1,0,14.883,,0,Kepler-band,14.905,,0,5642.0,200.0,-200.0,0,,,,,0.84,0.38,-0.38,0,2014-05-14,Kepler
6381846,Kepler-171,c,Kepler-171 c,Transit,0,3,11.463462,2.6E-5,-2.6E-5,0,0.098,,,0,,,,,,,,,,,,,,0.228,0.103,-0.103,0,,,,,0,1,0,1,19h47m05.26s,296.771914,+41d45m19.9s,41.755537,885.43,19.1,-19.1,0,885.43,19.1,-19.1,0,14.883,,0,Kepler-band,14.905,,0,5642.0,200.0,-200.0,0,,,,,0.84,0.38,-0.38,0,2014-05-14,Kepler
6381846,Kepler-171,d,Kepler-171 d,Transit,0,3,39.595519,6.99E-4,-6.99E-4,0,0.223,,,0,,,,,,,,,,,,,,0.169,0.08,-0.08,0,,,,,1,1,0,1,19h47m05.26s,296.771914,+41d45m19.9s,41.755537,885.43,19.1,-19.1,0,885.43,19.1,-19.1,0,14.883,,0,Kepler-band,14.905,,0,5642.0,200.0,-200.0,0,,,,,0.84,0.38,-0.38,0,2014-05-14,Kepler
6422155,Kepler-172,b,Kepler-172 b,Transit,0,4,2.940309,7.0E-6,-7.0E-6,0,0.04,,,0,,,,,,,,,,,,,,0.21,0.037,-0.037,0,,,,,0,1,0,1,18h53m28.42s,283.368413,+41d49m18.7s,41.821857,848.56,18.83,-18.83,0,848.56,18.83,-18.83,0,14.532,,0,Kepler-band,14.537,,0,5526.0,100.0,-100.0,0,,,,,1.08,0.19,-0.19,0,2014-05-14,Kepler
6422155,Kepler-172,c,Kepler-172 c,Transit,0,4,6.388996,2.0E-5,-2.0E-5,0,0.068,,,0,,,,,,,,,,,,,,0.255,0.047,-0.047,0,,,,,0,1,0,1,18h53m28.42s,283.368413,+41d49m18.7s,41.821857,848.56,18.83,-18.83,0,848.56,18.83,-18.83,0,14.532,,0,Kepler-band,14.537,,0,5526.0,100.0,-100.0,0,,,,,1.08,0.19,-0.19,0,2014-05-14,Kepler
6422155,Kepler-172,d,Kepler-172 d,Transit,0,4,14.627119,1.05E-4,-1.05E-4,0,0.118,,,0,,,,,,,,,,,,,,0.201,0.036,-0.036,0,,,,,0,1,0,1,18h53m28.42s,283.368413,+41d49m18.7s,41.821857,848.56,18.83,-18.83,0,848.56,18.83,-18.83,0,14.532,,0,Kepler-band,14.537,,0,5526.0,100.0,-100.0,0,,,,,1.08,0.19,-0.19,0,2014-05-14,Kepler
6422155,Kepler-172,e,Kepler-172 e,Transit,0,4,35.118736,2.53E-4,-2.53E-4,0,0.211,,,0,,,,,,,,,,,,,,0.246,0.05,-0.05,0,,,,,0,1,0,1,18h53m28.42s,283.368413,+41d49m18.7s,41.821857,848.56,18.83,-18.83,0,848.56,18.83,-18.83,0,14.532,,0,Kepler-band,14.537,,0,5526.0,100.0,-100.0,0,,,,,1.08,0.19,-0.19,0,2014-05-14,Kepler
6451936,Kepler-173,b,Kepler-173 b,Transit,0,2,4.263742,2.1E-5,-2.1E-5,0,0.048,,,0,,,,,,,,,,,,,,0.115,0.057,-0.057,0,,,,,0,1,0,1,19h38m35.21s,294.646695,+41d53m02.8s,41.884106,853.39,15.43,-15.43,0,853.39,15.43,-15.43,0,14.209,,0,Kepler-band,14.258,,0,6031.0,200.0,-200.0,0,,,,,0.95,0.47,-0.47,0,2014-05-14,Kepler
6451936,Kepler-173,c,Kepler-173 c,Transit,0,2,8.005777,1.5E-5,-1.5E-5,0,0.074,,,0,,,,,,,,,,,,,,0.217,0.108,-0.108,0,,,,,0,1,0,1,19h38m35.21s,294.646695,+41d53m02.8s,41.884106,853.39,15.43,-15.43,0,853.39,15.43,-15.43,0,14.209,,0,Kepler-band,14.258,,0,6031.0,200.0,-200.0,0,,,,,0.95,0.47,-0.47,0,2014-05-14,Kepler
8017703,Kepler-174,b,Kepler-174 b,Transit,0,3,13.98179,2.4E-5,-2.4E-5,0,0.1,,,0,,,,,,,,,,,,,,0.175,0.01,-0.01,0,,,,,0,1,0,1,19h09m45.41s,287.439194,+43d49m55.5s,43.832092,389.07,2.72,-2.72,0,389.07,2.72,-2.72,0,14.287,,0,Kepler-band,14.286,,0,4880.0,126.0,-126.0,0,,,,,0.62,0.03,-0.03,0,2014-05-14,Kepler
8017703,Kepler-174,c,Kepler-174 c,Transit,0,3,44.000529,2.65E-4,-2.65E-4,0,0.214,,,0,,,,,,,,,,,,,,0.133,0.008,-0.008,0,,,,,0,1,0,1,19h09m45.41s,287.439194,+43d49m55.5s,43.832092,389.07,2.72,-2.72,0,389.07,2.72,-2.72,0,14.287,,0,Kepler-band,14.286,,0,4880.0,126.0,-126.0,0,,,,,0.62,0.03,-0.03,0,2014-05-14,Kepler
8017703,Kepler-174,d,Kepler-174 d,Transit,0,3,247.35373,0.002001,-0.002001,0,0.677,,,0,,,,,,,,,,,,,,0.195,0.012,-0.012,0,,,,,0,1,0,1,19h09m45.41s,287.439194,+43d49m55.5s,43.832092,389.07,2.72,-2.72,0,389.07,2.72,-2.72,0,14.287,,0,Kepler-band,14.286,,0,4880.0,126.0,-126.0,0,,,,,0.62,0.03,-0.03,0,2014-05-14,Kepler
8022244,Kepler-175,b,Kepler-175 b,Transit,0,2,11.903515,4.6E-5,-4.6E-5,0,0.105,,,0,,,,,,,,,,,,,,0.228,0.114,-0.114,0,,,,,0,1,0,1,19h18m12.79s,289.553283,+43d52m34.3s,43.876183,1363.39,46.96,-46.96,0,1363.39,46.96,-46.96,0,14.939,,0,Kepler-band,14.911,,0,6064.0,200.0,-200.0,0,,,,,1.01,0.5,-0.5,0,2014-05-14,Kepler
8022244,Kepler-175,c,Kepler-175 c,Transit,0,2,34.035257,2.79E-4,-2.79E-4,0,0.213,,,0,,,,,,,,,,,,,,0.277,0.139,-0.139,0,,,,,0,1,0,1,19h18m12.79s,289.553283,+43d52m34.3s,43.876183,1363.39,46.96,-46.96,0,1363.39,46.96,-46.96,0,14.939,,0,Kepler-band,14.911,,0,6064.0,200.0,-200.0,0,,,,,1.01,0.5,-0.5,0,2014-05-14,Kepler
8037145,Kepler-176,b,Kepler-176 b,Transit,0,4,5.433074,2.4E-5,-2.4E-5,0,0.058,,,0,,,,,,,,,,,,,,0.128,0.065,-0.065,0,,,,,0,1,0,1,19h38m40.31s,294.667956,+43d51m11.7s,43.853259,535.4,6.13,-6.13,0,535.4,6.13,-6.13,0,14.55,,0,Kepler-band,14.545,,0,5232.0,200.0,-200.0,0,,,,,0.89,0.46,-0.46,0,2014-05-14,Kepler
8037145,Kepler-176,c,Kepler-176 c,Transit,0,4,12.759712,3.3E-5,-3.3E-5,0,0.102,,,0,,,,,,,,,,,,,,0.232,0.119,-0.119,0,,,,,1,1,0,1,19h38m40.31s,294.667956,+43d51m11.7s,43.853259,535.4,6.13,-6.13,0,535.4,6.13,-6.13,0,14.55,,0,Kepler-band,14.545,,0,5232.0,200.0,-200.0,0,,,,,0.89,0.46,-0.46,0,2014-05-14,Kepler
8037145,Kepler-176,d,Kepler-176 d,Transit,0,4,25.751974,1.15E-4,-1.15E-4,0,0.163,,,0,,,,,,,,,,,,,,0.224,0.118,-0.118,0,,,,,1,1,0,1,19h38m40.31s,294.667956,+43d51m11.7s,43.853259,535.4,6.13,-6.13,0,535.4,6.13,-6.13,0,14.55,,0,Kepler-band,14.545,,0,5232.0,200.0,-200.0,0,,,,,0.89,0.46,-0.46,0,2014-05-14,Kepler
8037145,Kepler-176,e,Kepler-176 e,Transit,0,4,51.16579,6.432E-4,-6.432E-4,0,,,,,,,,,,,,,,,,,,0.129,0.011,-0.013,0,,,,,0,1,0,1,19h38m40.31s,294.667956,+43d51m11.7s,43.853259,535.4,6.13,-6.13,0,535.4,6.13,-6.13,0,14.55,,0,Kepler-band,14.545,,0,5232.0,200.0,-200.0,0,,,,,0.89,0.46,-0.46,0,2016-05-10,Kepler
8806123,Kepler-177,b,Kepler-177 b,Transit,0,2,35.8601,0.0015,-0.0014,0,,,,,0.0,,,0,,,,,0.01837,0.00271,-0.00258,0,Mass,0.312,0.017,-0.013,0,0.75,0.16,-0.14,0,1,1,0,1,19h04m11.31s,286.047132,+45d03m11.5s,45.053207,1497.42,44.23,-44.23,0,1497.42,44.23,-44.23,0,15.0,,0,Kepler-band,14.941,,0,5732.0,60.0,-60.0,0,0.92,0.03,-0.02,0,1.32,0.05,-0.05,0,2020-05-07,Kepler
8806123,Kepler-177,c,Kepler-177 c,Transit,0,2,49.40926,7.8E-4,-7.7E-4,0,,,,,0.0,,,0,88.795,0.037,-0.035,0,0.04625,0.0085,-0.00787,0,Mass,0.779,0.032,-0.03,0,0.121,0.027,-0.025,0,1,1,0,1,19h04m11.31s,286.047132,+45d03m11.5s,45.053207,1497.42,44.23,-44.23,0,1497.42,44.23,-44.23,0,15.0,,0,Kepler-band,14.941,,0,5732.0,60.0,-60.0,0,0.92,0.03,-0.02,0,1.32,0.05,-0.05,0,2020-05-07,Kepler
9941859,Kepler-178,b,Kepler-178 b,Transit,0,3,9.576694,2.1E-5,-2.1E-5,0,0.085,,,0,,,,,,,,,,,,,,0.259,0.112,-0.112,0,,,,,0,1,0,1,19h08m24.26s,287.101089,+46d53m47.3s,46.896477,731.04,10.58,-10.58,0,731.04,10.58,-10.58,0,14.598,,0,Kepler-band,14.578,,0,5676.0,200.0,-200.0,0,,,,,1.07,0.45,-0.45,0,2014-05-14,Kepler
9941859,Kepler-178,c,Kepler-178 c,Transit,0,3,20.552802,6.6E-5,-6.6E-5,0,0.142,,,0,,,,,,,,,,,,,,0.257,0.11,-0.11,0,,,,,0,1,0,1,19h08m24.26s,287.101089,+46d53m47.3s,46.896477,731.04,10.58,-10.58,0,731.04,10.58,-10.58,0,14.598,,0,Kepler-band,14.578,,0,5676.0,200.0,-200.0,0,,,,,1.07,0.45,-0.45,0,2014-05-14,Kepler
9941859,Kepler-178,d,Kepler-178 d,Transit,0,3,96.678988,7.02E-4,-7.02E-4,0,0.397,,,0,,,,,,,,,,,,,,0.352,0.152,-0.152,0,,,,,1,1,0,1,19h08m24.26s,287.101089,+46d53m47.3s,46.896477,731.04,10.58,-10.58,0,731.04,10.58,-10.58,0,14.598,,0,Kepler-band,14.578,,0,5676.0,200.0,-200.0,0,,,,,1.07,0.45,-0.45,0,2014-05-14,Kepler
10554999,Kepler-179,b,Kepler-179 b,Transit,0,2,2.735926,8.0E-6,-8.0E-6,0,0.036,,,0,,,,,,,,,,,,,,0.146,0.061,-0.061,0,,,,,0,1,0,1,19h54m39.30s,298.663735,+47d45m43.4s,47.762043,616.39,6.75,-6.75,0,616.39,6.75,-6.75,0,14.613,,0,Kepler-band,14.603,,0,5302.0,200.0,-200.0,0,,,,,0.76,0.31,-0.31,0,2014-05-14,Kepler
10554999,Kepler-179,c,Kepler-179 c,Transit,0,2,6.40013,1.7E-5,-1.7E-5,0,0.064,,,0,,,,,,,,,,,,,,0.178,0.072,-0.072,0,,,,,0,1,0,1,19h54m39.30s,298.663735,+47d45m43.4s,47.762043,616.39,6.75,-6.75,0,616.39,6.75,-6.75,0,14.613,,0,Kepler-band,14.603,,0,5302.0,200.0,-200.0,0,,,,,0.76,0.31,-0.31,0,2014-05-14,Kepler
11669239,Kepler-180,b,Kepler-180 b,Transit,0,2,13.817124,1.55E-4,-1.55E-4,0,0.109,,,0,,,,,,,,,,,,,,0.134,0.06,-0.06,0,,,,,0,1,0,1,19h42m17.12s,295.571343,+49d46m28.5s,49.774586,709.83,8.83,-8.83,0,709.83,8.83,-8.83,0,14.35,,0,Kepler-band,14.325,,0,5731.0,200.0,-200.0,0,,,,,1.06,0.47,-0.47,0,2014-05-14,Kepler
11669239,Kepler-180,c,Kepler-180 c,Transit,0,2,41.885775,2.28E-4,-2.28E-4,0,0.229,,,0,,,,,,,,,,,,,,0.269,0.12,-0.12,0,,,,,0,1,0,1,19h42m17.12s,295.571343,+49d46m28.5s,49.774586,709.83,8.83,-8.83,0,709.83,8.83,-8.83,0,14.35,,0,Kepler-band,14.325,,0,5731.0,200.0,-200.0,0,,,,,1.06,0.47,-0.47,0,2014-05-14,Kepler
11823054,Kepler-181,b,Kepler-181 b,Transit,0,2,3.137873,1.3E-5,-1.3E-5,0,0.04,,,0,,,,,,,,,,,,,,0.113,0.055,-0.055,0,,,,,0,1,0,1,19h44m36.34s,296.151402,+50d05m44.9s,50.095806,620.09,8.17,-8.17,0,620.09,8.17,-8.17,0,14.707,,0,Kepler-band,14.714,,0,5333.0,200.0,-200.0,0,,,,,0.75,0.37,-0.37,0,2014-05-14,Kepler
11823054,Kepler-181,c,Kepler-181 c,Transit,0,2,4.302149,8.0E-6,-8.0E-6,0,0.049,,,0,,,,,,,,,,,,,,0.178,0.087,-0.087,0,,,,,0,1,0,1,19h44m36.34s,296.151402,+50d05m44.9s,50.095806,620.09,8.17,-8.17,0,620.09,8.17,-8.17,0,14.707,,0,Kepler-band,14.714,,0,5333.0,200.0,-200.0,0,,,,,0.75,0.37,-0.37,0,2014-05-14,Kepler
12058931,Kepler-182,b,Kepler-182 b,Transit,0,2,9.825792,6.2E-5,-6.2E-5,0,0.096,,,0,,,,,,,,,,,,,,0.23,0.105,-0.105,0,,,,,0,1,0,1,19h19m19.23s,289.830114,+50d35m10.5s,50.586246,1621.79,54.97,-54.97,0,1621.79,54.97,-54.97,0,14.896,,0,Kepler-band,14.874,,0,6250.0,200.0,-200.0,0,,,,,1.15,0.51,-0.51,0,2014-05-14,Kepler
12058931,Kepler-182,c,Kepler-182 c,Transit,0,2,20.684342,9.7E-5,-9.7E-5,0,0.157,,,0,,,,,,,,,,,,,,0.306,0.136,-0.136,0,,,,,0,1,0,1,19h19m19.23s,289.830114,+50d35m10.5s,50.586246,1621.79,54.97,-54.97,0,1621.79,54.97,-54.97,0,14.896,,0,Kepler-band,14.874,,0,6250.0,200.0,-200.0,0,,,,,1.15,0.51,-0.51,0,2014-05-14,Kepler
4270253,Kepler-183,b,Kepler-183 b,Transit,0,2,5.687945,2.0E-5,-2.0E-5,0,0.064,,,0,,,,,,,,,,,,,,0.184,0.079,-0.079,0,,,,,0,1,0,1,19h34m07.40s,293.530848,+39d18m57.2s,39.315898,1082.6,29.16,-29.16,0,1082.6,29.16,-29.16,0,14.943,,0,Kepler-band,14.893,,0,5888.0,200.0,-200.0,0,,,,,0.96,0.41,-0.41,0,2014-05-14,Kepler
4270253,Kepler-183,c,Kepler-183 c,Transit,0,2,11.637071,5.5E-5,-5.5E-5,0,0.103,,,0,,,,,,,,,,,,,,0.203,0.087,-0.087,0,,,,,0,1,0,1,19h34m07.40s,293.530848,+39d18m57.2s,39.315898,1082.6,29.16,-29.16,0,1082.6,29.16,-29.16,0,14.943,,0,Kepler-band,14.893,,0,5888.0,200.0,-200.0,0,,,,,0.96,0.41,-0.41,0,2014-05-14,Kepler
7445445,Kepler-184,b,Kepler-184 b,Transit,0,3,10.687576,2.5E-5,-2.5E-5,0,0.092,,,0,,,,,,,,,,,,,,0.211,0.119,-0.119,0,,,,,0,1,0,1,19h27m48.46s,291.951908,+43d04m29.0s,43.074715,621.24,6.18,-6.18,0,621.24,6.18,-6.18,0,14.338,,0,Kepler-band,14.311,,0,5788.0,200.0,-200.0,0,,,,,0.87,0.49,-0.49,0,2014-05-14,Kepler
7445445,Kepler-184,c,Kepler-184 c,Transit,0,3,20.303005,8.7E-5,-8.7E-5,0,0.141,,,0,,,,,,,,,,,,,,0.176,0.099,-0.099,0,,,,,0,1,0,1,19h27m48.46s,291.951908,+43d04m29.0s,43.074715,621.24,6.18,-6.18,0,621.24,6.18,-6.18,0,14.338,,0,Kepler-band,14.311,,0,5788.0,200.0,-200.0,0,,,,,0.87,0.49,-0.49,0,2014-05-14,Kepler
7445445,Kepler-184,d,Kepler-184 d,Transit,0,3,29.022358,1.76E-4,-1.76E-4,0,0.179,,,0,,,,,,,,,,,,,,0.222,0.126,-0.126,0,,,,,0,1,0,1,19h27m48.46s,291.951908,+43d04m29.0s,43.074715,621.24,6.18,-6.18,0,621.24,6.18,-6.18,0,14.338,,0,Kepler-band,14.311,,0,5788.0,200.0,-200.0,0,,,,,0.87,0.49,-0.49,0,2014-05-14,Kepler
8008206,Kepler-185,b,Kepler-185 b,Transit,0,2,1.6329,5.0E-6,-5.0E-6,0,0.026,,,0,,,,,,,,,,,,,,0.104,0.06,-0.06,0,,,,,0,1,0,1,18h49m52.34s,282.468103,+43d53m23.7s,43.889915,473.07,4.79,-4.79,0,473.07,4.79,-4.79,0,14.458,,0,Kepler-band,14.443,,0,5208.0,200.0,-200.0,0,,,,,0.81,0.46,-0.46,0,2014-05-14,Kepler
8008206,Kepler-185,c,Kepler-185 c,Transit,0,2,20.729042,9.7E-5,-9.7E-5,0,0.139,,,0,,,,,,,,,,,,,,0.18,0.104,-0.104,0,,,,,0,1,0,1,18h49m52.34s,282.468103,+43d53m23.7s,43.889915,473.07,4.79,-4.79,0,473.07,4.79,-4.79,0,14.458,,0,Kepler-band,14.443,,0,5208.0,200.0,-200.0,0,,,,,0.81,0.46,-0.46,0,2014-05-14,Kepler
8120608,Kepler-186,b,Kepler-186 b,Transit,0,5,3.8867907,6.2E-6,-6.3E-6,0,0.0343,0.0046,-0.0046,0,,,,,,,,,,,,,,0.095,0.011,-0.011,0,,,,,0,1,0,1,19h54m36.65s,298.652714,+43d57m18.1s,43.955017,172.0,13.0,-10.0,0,178.51,0.78,-0.78,0,14.625,,0,Kepler-band,14.599,,0,3755.0,90.0,-90.0,0,0.54,0.02,-0.02,0,0.52,0.02,-0.02,0,2014-05-14,Kepler
8120608,Kepler-186,c,Kepler-186 c,Transit,0,5,7.267302,1.2E-5,-1.1E-5,0,0.0451,0.007,-0.007,0,,,,,,,,,,,,,,0.112,0.012,-0.012,0,,,,,0,1,0,1,19h54m36.65s,298.652714,+43d57m18.1s,43.955017,172.0,13.0,-10.0,0,178.51,0.78,-0.78,0,14.625,,0,Kepler-band,14.599,,0,3755.0,90.0,-90.0,0,0.54,0.02,-0.02,0,0.52,0.02,-0.02,0,2014-05-14,Kepler
8120608,Kepler-186,d,Kepler-186 d,Transit,0,5,13.342996,2.5E-5,-2.4E-5,0,0.0781,0.01,-0.01,0,,,,,,,,,,,,,,0.125,0.014,-0.014,0,,,,,0,1,0,1,19h54m36.65s,298.652714,+43d57m18.1s,43.955017,172.0,13.0,-10.0,0,178.51,0.78,-0.78,0,14.625,,0,Kepler-band,14.599,,0,3755.0,90.0,-90.0,0,0.54,0.02,-0.02,0,0.52,0.02,-0.02,0,2014-05-14,Kepler
8120608,Kepler-186,e,Kepler-186 e,Transit,0,5,22.407704,7.4E-5,-7.2E-5,0,0.11,0.015,-0.015,0,,,,,,,,,,,,,,0.113,0.013,-0.012,0,,,,,0,1,0,1,19h54m36.65s,298.652714,+43d57m18.1s,43.955017,172.0,13.0,-10.0,0,178.51,0.78,-0.78,0,14.625,,0,Kepler-band,14.599,,0,3755.0,90.0,-90.0,0,0.54,0.02,-0.02,0,0.52,0.02,-0.02,0,2014-05-14,Kepler
8120608,Kepler-186,f,Kepler-186 f,Transit,1,5,129.9441,0.0013,-0.0012,0,0.432,0.171,-0.053,0,0.04,0.07,-0.04,-1,89.96,0.04,-0.1,0,,,,,,0.104,0.007,-0.007,0,,,,,0,1,0,2,19h54m36.65s,298.652714,+43d57m18.1s,43.955017,172.0,13.0,-10.0,0,178.51,0.78,-0.78,0,14.625,,0,Kepler-band,14.599,,0,3755.0,90.0,-90.0,0,0.54,0.02,-0.02,0,0.52,0.02,-0.02,0,2015-01-14,Kepler
8193178,Kepler-187,b,Kepler-187 b,Transit,0,2,4.938864,5.8E-5,-5.8E-5,0,0.059,,,0,,,,,,,,,,,,,,0.126,0.025,-0.025,0,,,,,0,1,0,1,19h59m11.15s,299.796456,+44d05m21.5s,44.089306,1180.86,34.3,-34.3,0,1180.86,34.3,-34.3,0,14.173,,0,Kepler-band,14.175,,0,6105.0,129.0,-129.0,0,,,,,1.29,0.25,-0.25,0,2014-05-14,Kepler
